,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
1751,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,50344
1757,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,24377
1769,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,1500
1775,ITE42,Rieti,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,1090
1781,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,14500
1787,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,16000
1793,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,12000
1808,ITF11,L'Aquila,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,58000
1814,ITF12,Teramo,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,61800
1820,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,8050
1826,ITF14,Chieti,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,4090
1838,ITF21,Isernia,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,4000
1844,ITF22,Campobasso,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,3200
1856,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,30698
1862,ITF32,Benevento,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,3000
1868,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,22200
1874,ITF34,Avellino,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,4100
1880,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,9500
1892,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,76000
1898,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,58000
1904,ITF43,Taranto,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,38000
1910,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,90000
1916,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,11760
1928,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,18241
1934,ITF52,Matera,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,19000
1946,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,41842
1952,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,17500
1958,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,6000
1970,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,1300
1976,ITG13,Messina,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,3500
1982,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,9150
1988,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,6350
2000,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,1750
2006,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,999
2012,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,59
2018,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,SAVOBAGEIN,cavolo verza in piena aria,2018,2018,1475
2040,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,46000
2046,ITC12,Vercelli,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1775
2052,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,215
2058,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,15331
2064,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2646
2070,ITC18,Alessandria,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,908
2082,ITC31,Imperia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,90
2088,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,350
2100,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,30
2106,ITC43,Lecco,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,13
2112,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1890
2118,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2100
2124,ITC49,Lodi,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,82
2130,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,500
2136,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1025
2148,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,122000
2154,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,590
2160,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,910
2166,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,9250
2172,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,7090
2178,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,690
2190,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,310
2202,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,60
2208,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,750
2214,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,800
2220,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,250
2226,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2200
2232,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1400
2250,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,68
2256,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,283
2262,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,125
2268,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,310
2274,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,390
2280,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,369
2292,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,7800
2304,ITE31,Pesaro e Urbino,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,66
2310,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,44
2316,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,73
2322,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2350
2334,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,6900
2340,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,64000
2346,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2000
2364,ITF12,Teramo,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,400
2370,ITF13,Pescara,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,188
2376,ITF14,Chieti,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,500
2388,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,39568
2394,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,58600
2400,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,123800
2412,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1080
2418,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,6000
2424,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,10250
2436,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,480
2448,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1186
2454,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,250
2460,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2950
2466,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,5450
2472,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,4200
2484,ITG11,Trapani,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,2500
2490,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1425
2496,ITG13,Messina,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,40
2502,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,21250
2508,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,3600
2514,ITG16,Enna,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,855
2520,ITG18,Ragusa,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,128000
2526,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,35600
2538,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,921
2544,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,94
2550,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,165
2556,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,REDRINGR,peperone in serra,2018,2018,1951
2594,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1750
2606,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,651
2612,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1400
2630,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,950
2636,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,670
2639,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,272
2651,ITD41,Pordenone,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,328
2657,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,655
2666,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1040
2672,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,600
2678,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,9000
2696,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,168
2702,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,520
2708,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,407
2714,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,510
2720,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,700
2723,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,48
2729,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1680
2741,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1850
2747,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,443
2759,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,5500
2765,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,4000
2771,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,500
2789,ITF14,Chieti,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,3680
2801,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,7000
2813,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,28500
2819,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,27000
2825,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,9000
2837,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1460
2843,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,37500
2849,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,1200
2861,ITG13,Messina,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,3000
2867,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,16300
2873,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,CUCUINOPE,cetriolo da mensa in piena aria,2018,2018,450
2888,ITC46,Bergamo,HP_Q_EXT,produzione raccolta - quintali ,GHERINOPEN,cetriolo da sottaceti in piena aria,2018,2018,280
2902,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,GHERINOPEN,cetriolo da sottaceti in piena aria,2018,2018,415
2924,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,GHERINOPEN,cetriolo da sottaceti in piena aria,2018,2018,115
2946,ITC12,Vercelli,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,310
2952,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,140
2964,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,288
2970,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,25000
2976,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,6500
2982,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,105000
2994,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,200100
3003,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,405
3009,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,2670
3015,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,3420
3021,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,22790
3033,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,20
3039,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,19440
3045,ITD55,Bologna,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,1260
3051,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,33400
3057,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,1200
3063,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,450
3069,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,800
3087,ITE11,Massa-Carrara,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,164
3093,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,200
3099,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,1220
3105,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,150
3111,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,7290
3123,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,6000
3135,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,120
3141,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,62
3147,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,29
3157,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,2350
3162,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,13200
3168,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,110000
3186,ITF14,Chieti,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,1000
3198,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,33592
3204,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,25500
3210,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,105000
3222,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,1050
3228,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,5800
3234,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,2900
3246,ITF52,Matera,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,73100
3258,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,389
3264,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,4400
3270,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,1700
3282,ITG11,Trapani,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,7200
3288,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,20375
3294,ITG13,Messina,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,70
3300,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,7920
3306,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,7000
3312,ITG18,Ragusa,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,15000
3318,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,45000
3330,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,2610
3336,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,188
3342,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,332
3348,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,MELOGREENHO,popone o melone in serra,2018,2018,5864
3386,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,MELOOPENFI,popone o melone in piena aria,2018,2018,1400
3392,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,MELOOPENFI,popone o melone in piena aria,2018,2018,1365
