,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
48479,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,1025250
48483,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,2270
48488,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,1036
48495,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,1006
48497,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,1360
48531,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,1902182
48583,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,194500
48611,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,1972
48664,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,1700
48727,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,9280
48747,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,129305
48792,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,20074
48828,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,7824
48925,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,800
48989,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,6141
48995,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,100
49004,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,1400
49044,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,3135
49050,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,245560
49143,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,46203
49199,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,23514
49251,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,1600
49313,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,70020
49329,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,112697
49334,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,44488
49464,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,36267
49475,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,345
49516,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,226126
49571,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,564
49595,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,627112
49629,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,7830
49645,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,1970
49670,ITC2,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,1400
49688,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,8387
49705,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,155379
49709,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,1311
49715,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,473455
49744,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,610296
49746,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,386763
49766,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,73585
49847,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,346600
49861,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,1108
49881,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,14765
49948,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,1460
49987,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,900
49989,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,4920
50010,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,3938
50026,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,134830
50055,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,25510
50057,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,2942
50085,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,14578
50087,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,4283
50089,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,483
50106,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,6090
50110,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,26536
50117,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,7725
50125,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,200
50127,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,577
50132,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,2080
50159,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,166617
50161,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,325960
50200,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,81881
50218,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,5530
50231,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,6260
50268,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,13930
50284,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,156684
50289,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,4060
50376,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,50966
50398,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,482
50559,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,12580
50561,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,198761
50566,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,282730
50625,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,37900
50664,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,45770
50681,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,73341
50829,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,3280
50832,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,1242370
50887,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,2506
50889,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,14650
50893,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,3500
50911,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,1191070
50919,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,3066675
50921,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,390
50941,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,180
50947,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,COTTON,cotone,2018,2018,40
50958,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,7863
50978,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,25856
51029,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,656
51047,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,17802
51208,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,218765
51242,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,17790
51287,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,123610
51320,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,120299
51322,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,2100
51337,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,9005
51394,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,8020
51402,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,2743
51425,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,23460
51451,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,8150
51461,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,33062
51466,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,6
51500,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,394790
51512,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,17415
51522,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,7165
51524,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,117000
51559,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,24602
51587,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,1356
51603,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,4400
51653,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,48102
51702,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,9280
51819,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,5879240
51829,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,157400
51892,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,21940
51907,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,4500
51941,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,180050
51960,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,120
51974,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,215
52002,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,7799
52050,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,24021
52058,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,17080029
52097,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,3220
52114,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,101500
52199,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,160812
52201,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,62700
52316,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,6748
52335,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,6836
52356,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,3515
52363,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,185
52398,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,10278
52432,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,23940
52443,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,34206
52449,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,125
52482,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,178
52515,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,296860
52540,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,25696
52546,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,455
52572,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,11770
52596,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,488520
52637,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,1346350
52677,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,9260
52722,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,17390
52764,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,376480
52800,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,299
52863,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,25150
52937,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,16915
52950,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,662660
53070,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,7982
53086,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,72442
53093,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,124800
53146,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,116420
53150,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,40535
53205,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,109798
53273,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,148861
53277,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,1065
53286,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,1750
53302,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,2820
53316,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,346850
53342,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,237840
53366,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,449165
53368,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,3175
53379,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,6069
53420,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,5700
53433,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,28280
53442,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,9726
53491,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,33171
53511,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,5180
53648,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,4751
53677,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,1300
53729,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,10277
53753,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,4801
53780,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,30146
53858,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,36300
53888,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,70000
53915,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,37505
53978,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,29
54006,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,137345
54016,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,49645
54038,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,250
54111,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,10800
54195,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,51290
54223,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,39800
54301,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,35400
54333,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,21478
54375,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,24856
54392,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,6666
54466,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,320
54474,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,15915
54552,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,1315
54558,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,200103
54604,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,456677
54662,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,43090
54708,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,88941
54747,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,123200
54755,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,1200
54806,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,85650
54863,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,940
54935,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,156995
55009,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,29065
55047,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,633591
55053,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,34200
55077,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,423625
55084,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,10179
55151,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,4000
55179,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,552147
55191,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,115
55195,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,90
55208,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,3000
55233,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,37933
55293,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,24465
55375,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,184931
55397,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,968970
55401,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,300
55433,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,1632
55441,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,3045
55506,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,290
55512,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,22340
55632,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,114
55656,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,762
55726,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,2278
55733,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,60116
55766,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,27800
55774,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,26630
55858,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,2400
55866,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,1590
55928,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,11536
55930,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,108604
